participant number,block,trial,item nr,value on left,probability on left,value on right,probability on right,chosen,RT,confidence,confidence RT
235,3,14,68,4,10,9,25,1,797,31.25,1439
235,3,15,69,9,25,1,40,2,789,61.25,561
235,3,16,70,7,40,1,75,2,692,57.5,977
235,3,17,71,7,10,1,75,1,1891,78.75,780
235,3,18,72,4,75,9,25,1,1703,71.25,766
235,3,19,73,4,75,9,60,1,726,81.25,742
235,3,20,74,3,90,1,75,1,869,87.5,1181
235,3,21,75,6,25,7,40,1,856,41.25,1382
235,3,22,76,3,60,4,75,2,3477,83.75,781
235,3,23,77,9,25,1,75,2,798,81.25,819
235,3,24,78,9,25,4,10,1,584,70,631
235,3,25,79,9,60,4,75,2,628,86.25,823
235,3,26,80,4,75,3,60,1,525,91.25,1075
235,3,27,81,7,40,4,75,2,675,93.75,811
235,4,1,82,7,40,6,90,2,827,87.5,910
235,4,2,83,6,90,7,40,1,606,100,1012
235,4,3,84,7,10,9,25,2,975,86.25,843
235,4,4,85,4,75,1,40,1,729,83.75,1038
235,4,5,86,3,60,7,10,1,653,67.5,629
235,4,6,87,4,10,1,75,2,629,88.75,904
235,4,7,88,3,90,9,25,1,467,91.25,848
235,4,8,89,9,60,3,90,2,642,93.75,925
235,4,9,90,7,40,3,60,2,535,96.25,1014
235,4,10,91,1,40,4,75,2,645,92.5,772
235,4,11,92,9,25,7,40,2,1584,71.25,871
235,4,12,93,4,10,6,90,2,598,100,1076
235,4,13,94,6,25,1,40,2,731,68.75,807
235,4,14,95,1,75,4,10,1,1436,86.25,750
235,4,15,96,6,25,7,10,1,1142,81.25,1011
235,4,16,97,3,60,6,90,2,705,96.25,946
235,4,17,98,4,75,7,40,1,681,93.75,869
235,4,18,99,1,75,3,90,2,735,96.25,1083
235,4,19,100,1,75,7,10,1,657,100,1045
235,4,20,101,4,10,9,60,2,742,72.5,640
235,4,21,102,9,60,7,40,1,643,90,923
235,4,22,103,7,10,6,90,2,1015,100,854
235,4,23,104,9,60,4,10,1,645,96.25,1087
235,4,24,105,9,60,1,40,1,676,81.25,573
235,4,25,106,3,90,4,10,1,558,93.75,891
235,4,26,107,7,40,3,90,2,528,100,1256
235,4,27,108,6,25,3,60,2,595,83.75,738
237,1,1,1,4,10,3,60,2,2639,77.5,1380
237,1,2,2,3,90,1,75,1,2374,100,3055
237,1,3,3,3,60,1,75,2,4421,60,1174
237,1,4,4,4,75,7,10,1,2156,95,1683
237,1,5,5,9,25,1,75,1,3791,61.25,934
237,1,6,6,3,60,6,25,1,5188,50,441
237,1,7,7,7,40,4,10,1,2987,100,1205
237,1,8,8,3,60,7,40,1,4493,60,1017
237,1,9,9,7,40,9,25,2,3033,40,1174
237,1,10,10,4,75,6,25,1,1878,86.25,1161
237,1,11,11,1,75,6,90,2,1209,100,1210
237,1,12,12,3,90,1,40,1,1769,100,1051
237,1,13,13,4,10,9,60,2,1632,100,1406
237,1,14,14,6,25,7,10,1,4349,53.75,913
237,1,15,15,4,75,7,40,1,1499,66.25,1623
237,1,16,16,4,75,9,60,2,4733,76.25,2133
237,1,17,17,6,90,4,75,1,3230,88.75,1814
237,1,18,18,6,90,4,10,1,1341,81.25,1779
237,1,19,19,4,10,9,25,2,1584,81.25,1439
237,1,20,20,7,40,6,90,2,3597,85,1362
237,1,21,21,1,75,9,25,2,1081,21.25,1372
237,1,22,22,1,40,4,75,2,1599,88.75,1372
237,1,23,23,1,40,6,25,2,1831,42.5,1709
237,1,24,24,7,10,1,75,2,3294,62.5,1633
237,1,25,25,4,75,1,40,1,2092,100,982
237,1,26,26,7,10,3,60,2,3902,63.75,1359
237,1,27,27,7,10,4,75,2,2059,87.5,1145
237,2,1,28,6,90,1,40,1,1412,50,0
237,2,2,29,6,90,9,25,1,3323,87.5,688
237,2,3,30,9,25,4,75,2,1380,76.25,905
237,2,4,31,9,60,3,90,1,2746,57.5,1079
237,2,5,32,7,10,1,40,1,1757,33.75,1265
237,2,6,33,4,75,3,90,2,3250,50,0
237,2,7,34,3,60,1,40,1,4986,50,830
237,2,8,35,1,40,6,90,2,1118,100,1186
237,2,9,36,6,90,7,10,1,2570,85,1387
237,2,10,37,6,90,1,75,1,1481,98.75,1207
237,2,11,38,7,40,4,75,2,2932,78.75,1193
237,2,12,39,3,90,7,40,2,1219,60,933
237,2,13,40,9,25,4,10,1,1382,58.75,721
237,2,14,41,6,25,3,60,1,1795,41.25,942
237,2,15,42,6,25,7,40,2,1478,98.75,924
237,2,16,43,9,60,1,40,1,1943,100,1095
237,2,17,44,6,90,7,40,1,1539,100,1198
237,2,18,45,9,60,7,10,1,1502,100,1302
237,2,19,46,3,90,6,25,1,2589,60,834
237,2,20,47,3,90,4,75,2,2609,53.75,1684
237,2,21,48,1,75,6,25,1,3642,87.5,1686
237,2,22,49,7,40,1,75,1,2005,63.75,899
237,2,23,50,6,90,3,60,1,1647,100,1258
237,2,24,51,3,90,4,10,1,1075,70,859
237,2,25,52,3,60,4,75,2,1840,85,914
237,2,26,53,4,10,6,25,2,1928,73.75,1276
237,2,27,54,6,25,4,10,1,2519,88.75,1120
237,3,1,55,4,75,3,60,1,2842,88.75,805
237,3,2,56,6,90,9,60,1,4423,75,721
237,3,3,57,1,40,3,60,2,1914,100,1090
237,3,4,58,4,10,6,90,2,2584,100,1172
237,3,5,59,9,60,6,90,1,5712,77.5,821
237,3,6,60,9,25,3,60,2,5373,81.25,1809
237,3,7,61,7,40,9,60,2,1241,92.5,1011
237,3,8,62,3,90,9,25,1,1770,86.25,901
237,3,9,63,1,75,7,40,2,1686,40,1402
237,3,10,64,6,25,9,60,2,1937,100,1485
237,3,11,65,3,60,4,10,1,1503,36.25,1218
237,3,12,66,6,25,1,75,1,2400,50,303
237,3,13,67,9,25,1,40,1,2300,67.5,905
237,3,14,68,3,90,7,10,1,3266,85,1744
237,3,15,69,9,25,7,40,1,1811,67.5,842
237,3,16,70,1,40,9,25,2,1513,43.75,1709
237,3,17,71,6,25,3,90,2,1845,82.5,2597
237,3,18,72,9,60,7,40,1,1647,100,1156
237,3,19,73,6,25,1,40,1,2535,55,1188
237,3,20,74,9,25,6,90,2,1830,82.5,1660
237,3,21,75,9,60,1,75,1,1488,72.5,1030
237,3,22,76,1,75,4,10,2,1260,63.75,975
237,3,23,77,3,90,9,60,2,1395,100,2027
237,3,24,78,9,25,3,90,2,3657,32.5,936
237,3,25,79,7,10,9,25,2,1483,72.5,1821
237,3,26,80,3,60,7,10,1,1917,47.5,1806
237,3,27,81,6,25,4,75,2,1605,83.75,1299
237,4,1,82,7,10,6,90,2,1548,78.75,1843
237,4,2,83,4,10,3,90,2,3976,65,1067
237,4,3,84,9,25,7,10,1,3848,66.25,1279
237,4,4,85,1,40,9,60,2,1212,65,1509
237,4,5,86,4,75,6,90,2,1390,67.5,1530
237,4,6,87,1,40,3,90,2,1753,80,2054
237,4,7,88,4,10,7,40,2,1509,67.5,1094
237,4,8,89,7,10,6,25,2,2309,63.75,812
237,4,9,90,4,75,9,25,1,2559,67.5,1282
237,4,10,91,7,40,6,25,1,2371,73.75,851
237,4,11,92,1,40,7,10,2,1608,85,1883
237,4,12,93,1,75,7,10,1,3096,41.25,2331
237,4,13,94,1,75,3,90,2,1064,100,1204
237,4,14,95,7,40,3,60,2,3216,65,1111
237,4,15,96,7,10,3,90,2,1132,85,2608
237,4,16,97,1,75,3,60,2,1803,82.5,1854
237,4,17,98,3,60,9,25,2,2015,32.5,1475
237,4,18,99,9,60,6,25,1,1712,66.25,1393
237,4,19,100,4,10,1,40,1,1179,62.5,622
237,4,20,101,7,40,3,90,2,3094,80,1432
237,4,21,102,9,60,4,75,1,811,80,1157
237,4,22,103,4,10,1,75,2,1965,58.75,1323
237,4,23,104,9,60,4,10,1,1344,82.5,1242
237,4,24,105,3,60,6,90,2,1330,82.5,1392
237,4,25,106,7,10,9,60,2,1363,80,2743
237,4,26,107,1,75,9,60,2,38371,78.75,2314
237,4,27,108,1,40,4,10,1,2985,62.5,2208
238,1,1,1,1,75,3,90,2,3876,100,1472
238,1,2,2,1,40,6,90,2,2389,100,2073
238,1,3,3,7,40,6,90,2,2171,50,0
238,1,4,4,7,10,4,75,2,7139,86.25,1983
238,1,5,5,1,40,9,60,2,6601,92.5,3547
238,1,6,6,7,10,3,60,2,6138,76.25,1668
238,1,7,7,3,90,1,75,1,4467,100,3004
238,1,8,8,3,60,7,40,2,5162,40,2695
238,1,9,9,9,60,6,90,2,11761,100,1481
238,1,10,10,1,40,4,75,2,1856,100,1203
238,1,11,11,1,75,4,10,1,9121,76.25,1862
238,1,12,12,6,90,1,75,1,3561,100,2166
238,1,13,13,6,90,4,10,1,4516,92.5,1284
238,1,14,14,1,75,9,60,2,4705,78.75,5055
238,1,15,15,9,25,4,10,1,10003,61.25,1895
238,1,16,16,6,25,7,10,1,4539,67.5,1575
238,1,17,17,3,60,7,10,1,14671,16.25,2447
238,1,18,18,3,60,4,75,2,2456,91.25,1337
238,1,19,19,6,25,7,40,2,4334,100,1466
238,1,20,20,1,40,4,10,2,14508,1.25,2342
238,1,21,21,4,75,6,25,1,2865,81.25,1064
238,1,22,22,9,60,7,10,1,21196,96.25,1554
238,1,23,23,7,10,1,75,2,6503,26.25,1655
238,1,24,24,1,40,3,60,2,2400,100,1229
238,1,25,25,1,40,7,10,2,8091,5,1087
238,1,26,26,6,90,1,40,1,2471,100,1222
238,1,27,27,1,40,6,25,2,2942,36.25,1485
238,2,1,28,1,75,3,60,2,5769,85,1061
238,2,2,29,7,40,9,60,2,2128,100,1180
238,2,3,30,1,40,9,25,2,9127,50,3171
238,2,4,31,9,25,1,40,1,5733,85,2460
238,2,5,32,3,60,9,25,2,10328,63.75,2258
238,2,6,33,7,10,9,25,2,2326,100,1251
238,2,7,34,6,25,1,40,1,3281,65,1615
238,2,8,35,3,60,1,40,1,2430,100,952
238,2,9,36,3,60,4,10,1,3021,100,1223
238,2,10,37,1,40,3,90,2,1613,100,976
238,2,11,38,3,60,6,90,2,1351,100,1208
238,2,12,39,4,10,7,40,2,1717,100,1430
238,2,13,40,1,75,9,25,2,4763,61.25,1350
238,2,14,41,7,40,6,25,1,5232,100,968
238,2,15,42,3,90,4,75,1,7983,86.25,1412
238,2,16,43,6,25,4,75,2,6625,78.75,1197
238,2,17,44,7,10,1,40,2,4292,12.5,2339
238,2,18,45,9,25,3,90,2,4098,90,1198
238,2,19,46,7,10,6,90,2,2201,100,1077
238,2,20,47,4,10,6,25,2,1942,100,1155
238,2,21,48,3,90,1,40,1,2867,100,1444
238,2,22,49,6,90,9,60,1,4801,100,1232
238,2,23,50,3,90,7,40,1,8759,92.5,2742
238,2,24,51,1,75,7,40,2,6063,61.25,2427
238,2,25,52,3,60,1,75,1,4704,65,916
238,2,26,53,9,25,3,60,1,7331,23.75,1179
238,2,27,54,6,25,3,90,2,5702,81.25,1697
238,3,1,55,9,25,7,40,2,3723,81.25,904
238,3,2,56,9,60,6,25,1,2110,100,1266
238,3,3,57,4,75,1,40,1,2228,100,1384
238,3,4,58,4,75,3,90,2,2082,100,929
238,3,5,59,6,25,4,10,1,3674,100,994
238,3,6,60,6,90,4,75,1,2508,100,876
238,3,7,61,7,40,4,75,2,11722,60,1016
238,3,8,62,4,10,9,25,2,4504,100,1992
238,3,9,63,6,25,9,60,2,3565,96.25,1715
238,3,10,64,7,40,3,60,1,4467,50,1332
238,3,11,65,7,10,6,25,2,4453,78.75,2570
238,3,12,66,9,60,1,75,1,3181,90,1198
238,3,13,67,9,25,4,75,2,7749,70,3199
238,3,14,68,4,10,6,90,2,1563,100,2001
238,3,15,69,9,25,6,90,2,3382,78.75,1398
238,3,16,70,6,90,9,25,1,3201,83.75,1114
238,3,17,71,1,75,7,10,2,5657,12.5,1225
238,3,18,72,6,90,7,40,1,3396,90,840
238,3,19,73,3,60,6,25,1,5083,62.5,3655
238,3,20,74,9,25,1,75,1,5166,38.75,1152
238,3,21,75,6,25,1,75,1,2903,32.5,3083
238,3,22,76,4,10,1,75,2,7113,40,1109
238,3,23,77,7,40,1,75,1,1766,65,1362
238,3,24,78,1,75,6,25,2,5189,33.75,1565
238,3,25,79,9,60,3,90,1,2827,71.25,819
238,3,26,80,3,90,9,60,1,7218,81.25,1136
238,3,27,81,6,90,7,10,1,2464,97.5,1597
238,4,1,82,4,75,7,40,1,5609,70,1498
238,4,2,83,7,40,4,10,1,1810,100,1155
238,4,3,84,4,10,3,90,2,1316,90,1143
238,4,4,85,4,75,9,25,2,5166,40,1085
238,4,5,86,4,10,3,60,2,1340,73.75,1033
238,4,6,87,1,75,6,90,2,2749,70,1898
238,4,7,88,7,10,9,60,2,1564,70,1344
238,4,8,89,6,90,3,60,1,3850,100,816
238,4,9,90,9,25,7,10,1,1622,100,1186
238,4,10,91,4,10,9,60,2,1205,95,2824
238,4,11,92,3,90,7,10,1,2337,97.5,807
238,4,12,93,4,75,6,90,2,1691,98.75,1046
238,4,13,94,3,90,4,10,1,2416,90,1913
238,4,14,95,9,60,4,75,1,4273,71.25,2150
238,4,15,96,4,75,9,60,2,2288,66.25,1188
238,4,16,97,9,60,1,40,1,1794,67.5,896
238,4,17,98,7,10,3,90,2,2359,91.25,1586
238,4,18,99,6,25,3,60,2,1956,86.25,885
238,4,19,100,3,90,9,25,1,2593,87.5,1401
238,4,20,101,4,75,3,60,1,1661,100,1483
238,4,21,102,4,10,1,40,2,4797,37.5,1119
238,4,22,103,7,40,3,90,2,2211,83.75,3017
238,4,23,104,4,75,7,10,1,1566,76.25,1175
238,4,24,105,9,60,4,10,1,1324,98.75,1046
238,4,25,106,9,60,7,40,1,2191,98.75,1066
238,4,26,107,3,90,6,25,1,4460,87.5,906
238,4,27,108,7,40,9,25,1,3139,86.25,830
239,1,1,1,3,60,7,40,2,3852,70,1208
239,1,2,2,4,10,1,75,2,2788,86.25,2139
239,1,3,3,4,10,3,90,2,3199,100,1193
239,1,4,4,6,90,7,10,1,3289,100,1203
239,1,5,5,6,25,1,40,1,4567,100,1743
239,1,6,6,3,60,7,10,1,4449,82.5,1614
239,1,7,7,6,25,4,75,2,5801,91.25,2048
239,1,8,8,3,90,4,75,1,4092,86.25,1563
239,1,9,9,9,25,6,90,2,4159,100,1168
239,1,10,10,6,90,9,60,1,5217,76.25,1194
239,1,11,11,4,75,9,60,2,7769,71.25,869
239,1,12,12,3,90,7,40,1,6975,66.25,879
239,1,13,13,1,75,3,90,2,1957,100,1074
239,1,14,14,1,40,4,10,1,6953,85,1549
239,1,15,15,4,75,7,10,1,4076,88.75,1370
239,1,16,16,4,75,6,90,2,1997,97.5,1152
239,1,17,17,3,60,6,90,2,3627,100,1168
239,1,18,18,9,25,3,60,1,8967,62.5,836
239,1,19,19,9,60,3,90,1,6878,77.5,1324
239,1,20,20,9,60,4,10,1,4046,100,1147
239,1,21,21,1,40,9,25,2,8072,95,1469
239,1,22,22,4,10,9,25,2,8782,83.75,1543
239,1,23,23,1,75,7,10,1,9410,68.75,1617
239,1,24,24,1,40,7,10,2,10694,82.5,2370
239,1,25,25,4,10,6,25,2,7897,80,1511
239,1,26,26,4,75,6,25,1,3904,92.5,1186
239,1,27,27,9,25,7,10,1,3492,80,2064
239,2,1,28,1,40,3,90,2,2178,100,1008
239,2,2,29,7,40,3,60,1,4566,71.25,1223
239,2,3,30,1,75,4,10,1,3619,85,1259
239,2,4,31,3,90,7,10,1,954,98.75,1108
239,2,5,32,1,40,9,60,2,1482,78.75,1432
239,2,6,33,4,10,3,60,2,2266,80,855
239,2,7,34,3,90,6,25,1,1995,96.25,1393
239,2,8,35,7,10,3,60,2,3261,93.75,1108
239,2,9,36,1,40,4,75,2,1776,93.75,1190
239,2,10,37,6,90,1,75,1,704,91.25,1709
239,2,11,38,9,60,1,75,1,976,92.5,1444
239,2,12,39,9,25,1,75,1,8231,91.25,1043
239,2,13,40,6,90,4,10,1,5182,95,1448
239,2,14,41,9,60,7,10,1,6465,100,1569
239,2,15,42,7,40,6,90,2,785,98.75,1901
239,2,16,43,3,60,1,40,1,3008,98.75,1595
239,2,17,44,3,60,4,75,2,4633,92.5,1390
239,2,18,45,9,60,1,40,1,909,93.75,1059
239,2,19,46,9,60,7,40,2,953,50,1993
239,2,20,47,7,10,1,40,2,5521,61.25,1328
239,2,21,48,4,10,1,40,2,8566,68.75,1071
239,2,22,49,9,60,4,75,1,1134,85,1028
239,2,23,50,7,40,6,25,1,5418,80,1025
239,2,24,51,4,10,7,40,2,3424,100,1141
239,2,25,52,1,40,3,60,2,3637,100,1908
239,2,26,53,4,10,6,90,2,2287,100,1134
239,2,27,54,7,40,1,75,1,2714,81.25,887
239,3,1,55,9,25,4,75,2,3570,100,1724
239,3,2,56,3,60,9,25,2,6878,90,1726
239,3,3,57,3,90,9,25,1,2370,91.25,980
239,3,4,58,7,40,9,60,2,2006,100,1166
239,3,5,59,6,25,3,60,2,7069,87.5,1584
239,3,6,60,6,90,3,60,1,948,100,1080
239,3,7,61,7,40,9,25,1,6826,82.5,960
239,3,8,62,3,90,1,75,1,1963,100,1175
239,3,9,63,7,10,1,75,1,6572,78.75,1188
239,3,10,64,4,75,3,90,2,1809,97.5,1122
239,3,11,65,6,90,7,40,2,1352,50,565
239,3,12,66,1,75,3,60,2,5012,85,915
239,3,13,67,4,75,3,60,1,2153,100,1020
239,3,14,68,7,10,6,90,2,974,100,1261
239,3,15,69,4,75,1,40,1,3565,100,1110
239,3,16,70,9,60,6,90,2,2078,100,1203
239,3,17,71,1,40,6,25,2,3167,87.5,1325
239,3,18,72,7,10,3,90,2,1112,98.75,1083
239,3,19,73,6,25,7,40,2,1718,100,1169
239,3,20,74,9,25,3,90,2,723,96.25,1185
239,3,21,75,9,25,1,40,2,8256,50,699
239,3,22,76,7,10,4,75,2,1440,98.75,1063
239,3,23,77,6,90,9,25,1,773,100,1028
239,3,24,78,7,40,4,10,1,3406,86.25,901
239,3,25,79,7,10,9,60,2,805,95,1586
239,3,26,80,4,10,9,60,2,698,97.5,1081
239,3,27,81,3,90,1,40,1,689,93.75,1061
239,4,1,82,3,90,4,10,1,2155,100,1510
239,4,2,83,1,75,7,40,1,1925,100,2116
239,4,3,84,6,25,1,75,1,2791,87.5,892
239,4,4,85,6,25,3,90,2,1129,100,1200
239,4,5,86,7,10,9,25,2,4861,100,1220
239,4,6,87,9,25,7,40,2,1278,88.75,1025
239,4,7,88,6,90,1,40,1,899,100,1229
239,4,8,89,6,25,9,60,2,1248,100,1197
239,4,9,90,6,25,7,10,1,2836,100,1320
239,4,10,91,3,60,1,75,1,2411,100,1087
239,4,11,92,1,40,6,90,2,5732,100,1217
239,4,12,93,3,60,6,25,1,5304,100,1210
239,4,13,94,6,90,4,75,1,2145,100,1102
239,4,14,95,9,25,4,10,1,3460,100,1148
239,4,15,96,6,25,4,10,1,1437,97.5,1128
239,4,16,97,9,60,6,25,1,921,100,1147
239,4,17,98,7,10,6,25,2,1663,93.75,1057
239,4,18,99,3,90,9,60,1,644,88.75,1501
239,4,19,100,1,75,9,60,2,1459,90,957
239,4,20,101,4,75,7,40,1,6406,95,979
239,4,21,102,1,75,6,90,2,903,97.5,803
239,4,22,103,7,40,3,90,2,1302,100,1000
239,4,23,104,7,40,4,75,2,1495,90,953
239,4,24,105,3,60,4,10,1,593,86.25,873
239,4,25,106,4,75,9,25,1,2347,93.75,1051
239,4,26,107,1,75,9,25,2,1831,93.75,1422
239,4,27,108,1,75,6,25,2,2085,100,1022
240,1,1,1,4,10,3,90,2,1108,80,1716
240,1,2,2,1,40,4,75,2,1307,73.75,1825
240,1,3,3,3,90,9,25,1,1284,100,1055
240,1,4,4,3,60,1,75,1,3543,67.5,1125
240,1,5,5,7,10,3,60,2,1470,77.5,2699
240,1,6,6,1,40,3,90,2,1033,100,3029
240,1,7,7,4,10,9,25,2,1522,62.5,852
240,1,8,8,1,75,7,40,1,1756,68.75,2097
240,1,9,9,7,10,9,25,2,1658,78.75,1425
240,1,10,10,4,10,1,40,2,3606,60,740
240,1,11,11,9,25,4,10,1,1127,90,1736
240,1,12,12,9,25,4,75,2,1392,80,1451
240,1,13,13,7,10,9,60,2,922,91.25,2336
240,1,14,14,4,75,3,90,1,828,72.5,1251
240,1,15,15,1,40,6,90,2,724,100,913
240,1,16,16,7,40,6,90,2,704,88.75,1381
240,1,17,17,6,25,7,40,2,1849,87.5,1116
240,1,18,18,7,40,9,60,2,1116,100,1210
240,1,19,19,4,75,7,10,1,723,71.25,786
240,1,20,20,1,40,6,25,1,882,58.75,806
240,1,21,21,7,10,3,90,2,734,100,1618
240,1,22,22,9,60,4,75,1,2937,58.75,1298
240,1,23,23,9,60,1,75,1,1663,50,870
240,1,24,24,1,40,4,10,1,1056,78.75,1636
240,1,25,25,1,75,9,60,2,1616,58.75,971
240,1,26,26,9,25,3,60,2,703,78.75,889
240,1,27,27,9,60,6,25,1,863,86.25,1747
240,2,1,28,6,90,7,10,1,682,77.5,1966
240,2,2,29,6,25,3,60,2,639,72.5,806
240,2,3,30,4,75,3,60,1,610,90,1847
240,2,4,31,4,75,6,90,2,613,100,1651
240,2,5,32,9,60,7,10,1,756,100,1198
240,2,6,33,4,75,6,25,1,649,100,891
240,2,7,34,9,25,3,90,2,608,87.5,1216
240,2,8,35,6,90,7,40,1,1315,100,1124
240,2,9,36,3,90,9,60,1,659,67.5,1497
240,2,10,37,1,75,4,10,1,532,81.25,1264
240,2,11,38,6,90,9,60,1,711,85,1161
240,2,12,39,1,40,3,60,2,1015,78.75,1252
240,2,13,40,3,90,1,40,1,555,96.25,3466
240,2,14,41,9,60,1,40,1,639,100,1284
240,2,15,42,4,75,9,25,1,885,100,857
240,2,16,43,6,25,3,90,2,2396,73.75,929
240,2,17,44,9,25,1,75,2,1893,61.25,1013
240,2,18,45,9,25,6,90,2,1167,82.5,2812
240,2,19,46,3,90,6,25,1,640,90,1168
240,2,20,47,1,40,9,25,2,2402,75,2174
240,2,21,48,9,60,7,40,1,562,83.75,1472
240,2,22,49,9,60,3,90,1,1173,75,2417
240,2,23,50,6,90,1,40,1,644,100,1044
240,2,24,51,3,90,4,10,1,1045,100,1197
240,2,25,52,6,25,4,75,2,4153,72.5,1112
240,2,26,53,1,75,9,25,1,705,63.75,1653
240,2,27,54,6,90,4,75,1,526,100,1144
240,3,1,55,6,25,9,60,2,859,78.75,1270
240,3,2,56,6,90,1,75,1,1567,100,908
240,3,3,57,4,10,6,90,2,669,100,1138
240,3,4,58,1,75,3,60,2,2489,65,1160
240,3,5,59,3,60,7,10,1,844,75,1709
240,3,6,60,1,75,6,90,2,889,100,866
240,3,7,61,4,10,3,60,2,1647,83.75,1572
240,3,8,62,4,10,6,25,2,1490,77.5,3275
240,3,9,63,3,90,7,40,1,630,83.75,1002
240,3,10,64,4,10,7,40,2,805,87.5,1110
240,3,11,65,3,60,1,40,1,1611,86.25,1273
240,3,12,66,6,25,1,40,2,2096,57.5,848
240,3,13,67,6,90,4,10,1,913,100,836
240,3,14,68,7,40,9,25,1,1071,82.5,1466
240,3,15,69,7,10,6,90,2,654,83.75,986
240,3,16,70,7,10,6,25,2,1126,66.25,1558
240,3,17,71,1,40,9,60,2,1126,100,1087
240,3,18,72,7,10,1,75,2,1152,67.5,1079
240,3,19,73,7,40,4,75,2,2091,73.75,887
240,3,20,74,9,25,7,10,1,1750,76.25,857
240,3,21,75,3,90,1,75,1,769,100,1140
240,3,22,76,4,75,9,60,1,1279,50,1491
240,3,23,77,7,40,4,10,1,1245,60,790
240,3,24,78,6,25,1,75,2,820,67.5,969
240,3,25,79,3,60,6,90,2,636,100,2088
240,3,26,80,4,75,7,40,1,685,77.5,886
240,3,27,81,7,10,1,40,2,655,73.75,912
240,4,1,82,1,75,7,10,1,906,100,1129
240,4,2,83,7,40,6,25,1,1000,77.5,951
240,4,3,84,4,10,1,75,2,668,76.25,933
240,4,4,85,3,60,4,10,1,467,77.5,821
240,4,5,86,9,25,1,40,1,866,67.5,1106
240,4,6,87,1,40,7,10,1,514,70,1220
240,4,7,88,4,75,1,40,1,513,87.5,2079
240,4,8,89,6,90,9,25,1,488,100,1116
240,4,9,90,9,25,7,40,2,749,76.25,1495
240,4,10,91,1,75,6,25,1,1056,70,898
240,4,11,92,4,10,9,60,2,612,92.5,1294
240,4,12,93,7,40,1,75,2,659,78.75,1258
240,4,13,94,3,90,7,10,1,595,100,1784
240,4,14,95,1,75,3,90,2,1178,78.75,1024
240,4,15,96,7,40,3,60,2,784,61.25,882
240,4,16,97,7,10,4,75,2,573,85,888
240,4,17,98,3,60,6,25,1,751,92.5,1088
240,4,18,99,3,60,4,75,2,1445,100,2014
240,4,19,100,3,60,7,40,1,1879,72.5,846
240,4,20,101,6,90,3,60,1,826,100,946
240,4,21,102,6,25,7,10,1,802,70,699
240,4,22,103,7,40,3,90,2,507,100,962
240,4,23,104,9,60,6,90,2,2277,100,1620
240,4,24,105,6,25,4,10,1,51940,65,886
240,4,25,106,9,60,4,10,1,639,100,1081
240,4,26,107,3,90,4,75,1,702,88.75,936
240,4,27,108,3,60,9,25,1,701,85,952
241,1,1,1,1,75,6,25,2,5432,71.25,1460
241,1,2,2,7,10,9,25,2,3566,50,407
241,1,3,3,3,60,6,90,2,2982,100,1361
241,1,4,4,4,10,1,40,2,2435,81.25,2342
241,1,5,5,7,10,4,75,2,3700,78.75,1427
241,1,6,6,1,75,3,60,2,1657,78.75,1632
241,1,7,7,7,10,1,75,2,1636,80,1386
241,1,8,8,6,25,7,40,2,1601,93.75,1838
241,1,9,9,7,40,3,90,1,2166,76.25,1476
241,1,10,10,9,25,4,10,1,2464,76.25,1477
241,1,11,11,7,10,9,60,2,1326,73.75,1528
241,1,12,12,1,75,7,40,2,2035,73.75,1336
241,1,13,13,7,10,6,90,2,1379,77.5,1193
241,1,14,14,1,40,9,60,2,1531,75,1105
241,1,15,15,3,60,4,75,2,1418,86.25,1101
241,1,16,16,3,90,1,40,1,1476,81.25,1544
241,1,17,17,3,90,7,10,1,1966,75,1025
241,1,18,18,6,90,4,10,1,1323,72.5,3503
241,1,19,19,9,60,1,75,1,1763,78.75,1659
241,1,20,20,6,25,4,10,1,2529,77.5,1412
241,1,21,21,7,10,1,40,2,2623,80,1651
241,1,22,22,9,25,6,90,2,1263,81.25,1524
241,1,23,23,9,25,7,40,2,2178,77.5,1146
241,1,24,24,6,25,1,75,2,978,38.75,3632
241,1,25,25,3,90,4,10,1,3746,100,1565
241,1,26,26,6,90,1,75,1,1463,100,1525
241,1,27,27,7,40,6,90,2,2429,100,1194
241,2,1,28,9,60,6,90,2,6061,77.5,1557
241,2,2,29,9,60,1,40,1,1837,77.5,916
241,2,3,30,9,25,7,10,1,1911,77.5,2717
241,2,4,31,3,60,1,75,1,3376,81.25,1651
241,2,5,32,3,60,7,10,2,2336,71.25,1472
241,2,6,33,9,60,6,25,1,1676,80,1028
241,2,7,34,1,75,9,60,2,1263,77.5,1056
241,2,8,35,6,25,3,90,2,2244,80,2149
241,2,9,36,4,75,3,60,1,2263,77.5,1026
241,2,10,37,3,60,7,40,2,1913,81.25,1125
241,2,11,38,1,40,3,60,2,1128,72.5,1175
241,2,12,39,1,40,7,10,1,2788,27.5,2147
241,2,13,40,6,90,3,60,1,1784,73.75,1154
241,2,14,41,6,25,4,75,2,2169,72.5,1204
241,2,15,42,6,90,1,40,1,1136,82.5,1082
241,2,16,43,6,25,3,60,2,1856,73.75,1015
241,2,17,44,9,25,4,75,2,2253,75,1354
241,2,18,45,1,75,7,10,2,2306,75,1333
241,2,19,46,3,60,4,10,1,1533,96.25,1238
241,2,20,47,7,40,6,25,2,1870,20,1803
241,2,21,48,6,90,7,40,1,1600,100,2022
241,2,22,49,7,40,3,60,1,2292,77.5,1280
241,2,23,50,7,10,3,90,2,2293,75,864
